@RELATION Leaf_Classification

@ATTRIBUTE Contrast numeric
@ATTRIBUTE Homogeneity numeric
@ATTRIBUTE ASM numeric
@ATTRIBUTE Dissimilarity numeric
@ATTRIBUTE Energy numeric
@ATTRIBUTE class {Aguacate,Guaycacan,Coralillo}

@DATA
1125508,4760861.14274,2280452578,599518,47754.0844117,Aguacate
716103,4809567.40317,512637010,461645,22641.4886878,Aguacate
638455,4810614.59412,464826950,447905,21559.8457787,Aguacate
2194292,4582559.53997,426694622,1018342,20656.5878596,Aguacate
1288178,4726361.9241,2927616550,679218,54107.4537379,Aguacate
875662,4771410.68155,1973512034,550114,44424.2280068,Aguacate
832214,4754528.79548,767910700,573180,27711.2017062,Aguacate
2335254,4552475.078,266135304,1085928,16313.6539132,Aguacate
1910226,4597335.77154,1148666800,975042,33891.9872536,Aguacate
85774180,1989984.85033,2093652016,11590000,45756.4423442,Aguacate
1930412,4426179.65936,1130407504,1291618,33621.533338,Aguacate
2571474,4502567.82979,1354552642,1198242,36804.2476081,Aguacate
6813746,3980493.20209,1836757780,2510964,42857.4121944,Aguacate
1014698,4662080.07022,403667274,757472,20091.4726688,Aguacate
769786,4730106.01176,260023176,603986,16125.2341378,Aguacate
2972627,4420616.17112,137245012,1383659,11715.1616293,Aguacate
163628441,1418350.71136,2672818648,17504245,51699.3099374,Aguacate
937092,4685493.4371,905499450,705702,30091.5179079,Aguacate
791097,4724148.58235,29738376,617465,5453.29038288,Aguacate
3680092,4286901.27566,2223212530,1689824,47150.9547093,Aguacate
33302095,2475691.08896,2952395118,7560585,54335.9468308,Aguacate
1793313,4384901.22856,327659300,1343907,18101.3618272,Aguacate
1938828,4344051.0286,3621488148,1438146,60178.8014836,Aguacate
5009695,4073054.53452,1007217424,2194757,31736.6889262,Aguacate
347493719,1026197.65554,1736265540,28021099,41668.5197721,Aguacate
1622007,4401459.48403,139602884,1290933,11815.3664353,Aguacate
1167783,4558404.54706,3860915178,956407,62136.2629871,Aguacate
2735279,4476671.91877,3539219764,1279875,59491.3419247,Aguacate
1393947,4685757.92555,753109148,770051,27442.8341831,Aguacate
893232,4741484.75294,115453878,605044,10744.9466262,Aguacate
791927,4745819.3,2571976814,581489,50714.6607403,Aguacate
2811876,4463835.72274,2804549810,1311136,52958.0004343,Aguacate
1477472,4670478.05077,2513915744,807444,50138.9643292,Aguacate
938420,4732934.35294,631878140,626646,25137.1863978,Aguacate
829180,4738322.8,3264072098,600192,57132.0584086,Aguacate
2958219,4439966.03399,2176793460,1369859,46656.1192128,Aguacate
1747587,4621323.47279,1535878772,927477,39190.2892564,Aguacate
1202741,4674054.64932,1977403848,766573,44468.0092651,Aguacate
1140322,4651838.98733,1110651198,795746,33326.4339226,Aguacate
3216279,4399896.84103,4088567580,1469839,63941.9078539,Aguacate
2863618,4444750.48094,1733374696,1370820,41633.8167359,Aguacate
173053186,2040168.01966,517366852,14440904,22745.6996375,Aguacate
3227300,4187876.02994,3056696722,1893002,55287.4011145,Aguacate
3671374,4333062.05957,539054972,1638670,23217.5574081,Aguacate
13383513,3698704.27769,1655161316,3625043,40683.6738262,Aguacate
1486053,4517343.86742,1799215262,1077215,42417.157637,Aguacate
1036511,4622236.87647,24773418,828223,4977.29022662,Aguacate
4493336,4225162.58473,420791214,1917336,20513.1960942,Aguacate
320943334,1446801.58827,4158447502,22003470,64486.0256335,Aguacate
1279194,4562329.51765,2946794076,968212,54284.3815107,Aguacate
1052989,4615774.72353,4127362160,841737,64244.5496521,Aguacate
6065275,4054491.09278,127188578,2377011,11277.7913618,Aguacate
73088995,2233674.27561,300679356,10395597,17340.1083042,Aguacate
2559016,4179446.32244,988818078,1814296,31445.4778625,Aguacate
3047488,4095370.81589,1130895394,2035932,33628.7881732,Aguacate
9293469,3792256.95532,1580477098,3141879,39755.2147271,Aguacate
663823225,1209157.17849,1018561056,33577917,31914.9033525,Aguacate
2256599,4202595.17384,551560230,1729581,23485.3194571,Aguacate
1692553,4375066.43575,4291213512,1349413,65507.3546405,Aguacate
2120248,4525982.69548,503959134,1119624,22449.034144,Aguacate
1065033,4734903.10328,1796282682,636299,42382.5752167,Aguacate
687941,4794982.34706,453762776,481829,21301.7082883,Aguacate
619204,4798308.4,4187930790,465220,64714.2240161,Aguacate
2181711,4513640.20995,853279372,1148575,29210.946099,Aguacate
1133648,4719825.91184,1763252250,671620,41991.0972707,Aguacate
722499,4787568.05294,2634010374,499843,51322.6107481,Aguacate
647907,4791658.5,1800807200,481087,42435.9187482,Aguacate
2298961,4490746.2392,2566841464,1202733,50664.0056056,Aguacate
1353620,4672226.76467,3851157808,783284,62057.6974114,Aguacate
938589,4731948.89729,4286273900,627043,65469.641056,Aguacate
905005,4712281.6448,741417918,655899,27228.9903963,Aguacate
2506238,4451715.43626,2497880350,1295644,49978.7990052,Aguacate
2246277,4504533.0913,3512262898,1186477,59264.347613,Aguacate
134005518,1909957.88812,1846162928,13715704,42966.9981265,Aguacate
2630195,4284517.29802,1369094692,1636495,37001.2795995,Aguacate
2865756,4387362.78595,4249236996,1449978,65186.1718158,Aguacate
10238226,3771409.2472,1664296736,3207580,40795.7931164,Aguacate
1210248,4591099.26413,1964925888,908160,44327.4845666,Aguacate
849874,4683921.4,1784663638,694310,42245.2794759,Aguacate
3501983,4283560.64278,1256827408,1702255,35451.7617052,Aguacate
258829554,1351086.82982,267323120,21033282,16350.0189602,Aguacate
1056249,4627614.57692,3077082020,822137,55471.4522976,Aguacate
868586,4676149.4,1562351006,710382,39526.5860656,Aguacate
4690840,4117597.93104,1592247428,2116360,39902.9751773,Aguacate
56075818,2237508.63719,2501154866,9517080,50011.5473266,Aguacate
2269329,4251683.03679,2599265612,1640621,50982.9933605,Aguacate
2589291,4182353.54945,2537991512,1813495,50378.482629,Aguacate
7073277,3859444.27157,2435682708,2799273,49352.6362822,Aguacate
546547345,1075982.45937,1064260262,32926827,32623.0020384,Aguacate
2025660,4271520.97252,1419342202,1572592,37674.1582786,Aguacate
1438126,4452852.88597,108933268,1177306,10437.1101364,Aguacate
2178914,4474697.07427,2185724170,1224260,46751.7290589,Aguacate
1158425,4694157.29023,2642629596,721173,51406.5131671,Aguacate
774329,4760268.24208,1450195678,554053,38081.4348207,Aguacate
696070,4765119.89412,206785462,533344,14380.0369262,Aguacate
2236600,4462027.22551,3676864852,1253540,60637.1573542,Aguacate
1223911,4678485.10254,234595422,757399,15316.508153,Aguacate
808397,4752448.8629,3855210004,572723,62090.3374447,Aguacate
724696,4757843.69412,2835277526,550242,53247.3241206,Aguacate
2346319,4438211.04066,3467553952,1308701,58885.9401895,Aguacate
1427473,4629873.1666,685380814,869393,26179.7787233,Aguacate
1016084,4695139.06063,1107443926,701938,33278.2800938,Aguacate
975789,4675343.23032,105715706,729337,10281.8143341,Aguacate
2536373,4397880.81658,3029572924,1402619,55041.556337,Aguacate
2230253,4456378.73924,2125559136,1274353,46103.786569,Aguacate
138681848,1827126.21116,3973580848,14885998,63036.3454524,Aguacate
2557357,4227702.50837,922844462,1727759,30378.3551563,Aguacate
2860702,4331937.5164,3110949374,1557274,55775.8852373,Aguacate
9170686,3682396.05374,2655393020,3336178,51530.5057223,Aguacate
1255799,4553645.65294,206583198,978451,14373.0024003,Aguacate
922056,4649036.4,2412932142,764478,49121.6056537,Aguacate
3428089,4224991.43279,3215945032,1811159,56709.30287,Aguacate
258953616,1295010.8751,3734596414,22251988,61111.3443969,Aguacate
1119209,4591125.54887,2089128008,893441,45706.9798608,Aguacate
937868,4642744.25882,158121596,777600,12574.6409889,Aguacate
4473803,4054760.67809,3733406340,2227293,61101.6066892,Aguacate
52706751,2132984.35029,4152635988,9920221,64440.9496206,Aguacate
2204090,4202523.04316,923787548,1719378,30393.8735274,Aguacate
2489341,4139251.62413,1050989002,1873511,32418.9605324,Aguacate
6557479,3790675.95781,1403783300,2914637,37467.0962312,Aguacate
553766230,1064256.85904,1073597786,34425540,32765.8020808,Aguacate
1998759,4228915.90981,3904885378,1643017,62489.0820704,Aguacate
1459612,4420801.67059,241686312,1234396,15546.2636026,Aguacate
2035272,4494454.50794,1363624102,1173738,36927.2812701,Aguacate
1060759,4707493.13153,2836686066,685567,53260.5488706,Aguacate
702235,4767361.01765,122332438,530489,11060.3995407,Aguacate
633043,4771408.9,1881929758,512359,43381.2143445,Aguacate
2089229,4482024.46024,3197882446,1202023,56549.8226876,Aguacate
1117652,4692675.34405,1537955872,718966,39216.78049,Aguacate
729797,4759995.99412,2991197248,547345,54691.8389524,Aguacate
656225,4764506.3,1360844876,527727,36889.6310093,Aguacate
2192649,4457944.0245,3192229142,1256621,56499.8154156,Aguacate
1291418,4646466.63618,1382706796,822438,37184.765644,Aguacate
891399,4708802.59412,3529668056,659349,59411.0095521,Aguacate
865457,4689122.44118,3799913250,688207,61643.4363903,Aguacate
2367490,4418565.12486,4119980924,1346498,64187.0775468,Aguacate
1957764,4483110.2872,1101380340,1193016,33187.0507879,Aguacate
115962132,1812598.47024,2027878310,14351150,45031.9698659,Aguacate
2189778,4266326.00063,2658148256,1607144,51557.2328195,Aguacate
2664206,4352969.91451,1240358844,1496642,35218.7285972,Aguacate
7441617,3728866.76548,3055542842,3114095,55276.9648407,Aguacate
1095631,4578837.98778,3156674030,910189,56184.2863263,Aguacate
843539,4663832.9,3487375194,726735,59054.0023538,Aguacate
3172841,4247919.58222,3110920378,1740161,55775.6253035,Aguacate
231180517,1265644.63904,1059489642,21802305,32549.8024879,Aguacate
1016056,4608594.11765,1754816128,847424,41890.5255159,Aguacate
865113,4656482.7,1511017032,742581,38871.8025309,Aguacate
4098281,4079287.18202,3885360854,2140949,62332.6628181,Aguacate
43788711,2152853.15191,857716770,9464631,29286.8019763,Aguacate
2072477,4229891.03721,391440024,1651695,19784.8432898,Aguacate
2317793,4165981.20508,2996655250,1800703,54741.7139849,Aguacate
5918289,3816971.69721,749041378,2801457,27368.620316,Aguacate
504788079,1026984.51775,1566915388,33866985,39584.2820827,Aguacate
1889612,4250097.00746,4026153108,1589992,63451.9748156,Aguacate
1367545,4439438.53529,1414260916,1188055,37606.6605271,Aguacate
2174663,4538539.19743,3259174396,1105061,57089.179325,Aguacate
1091357,4735467.42281,3617941292,639799,60149.3249505,Aguacate
705771,4791122.94706,2295567912,491417,47912.0852395,Aguacate
632090,4793970.2,4235654792,474598,65081.908331,Aguacate
2239902,4527445.2535,1737019316,1131988,41677.5637004,Aguacate
1163632,4721856.65867,3641828672,672928,60347.5655847,Aguacate
740647,4784690.14706,2002162124,507807,44745.5263015,Aguacate
660295,4787962.9,4179347178,489311,64647.8706378,Aguacate
2365473,4506133.95582,3491291670,1183675,59087.1531722,Aguacate
1394092,4677635.95865,1275678646,779634,35716.6438233,Aguacate
951677,4734205.61041,3483202566,625449,59018.6628618,Aguacate
914257,4713000.96063,4219055052,656243,64954.2535328,Aguacate
2582545,4469618.94906,2063146366,1272151,45421.8710095,Aguacate
2304724,4521015.08557,1263744626,1162740,35549.1860104,Aguacate
123996906,1961944.21858,556765572,13138908,23595.8804032,Aguacate
2562646,4301579.42293,3349812410,1596760,57877.5639605,Aguacate
2952265,4409150.49028,2829043734,1418677,53188.7557102,Aguacate
10084953,3822297.50212,4283024126,3083541,65444.8174113,Aguacate
1149550,4605856.06362,3004476572,873596,54813.1058416,Aguacate
844640,4686833.6,848745182,688584,29133.231575,Aguacate
3590646,4311237.47594,1791943484,1657342,42331.3534393,Aguacate
239769640,1400155.80172,3586530568,20016810,59887.6495448,Aguacate
1013525,4641188.94615,546441906,792579,23376.096894,Aguacate
861165,4680249.75882,4093348272,702311,63979.280021,Aguacate
4746236,4152915.62503,2971142140,2049930,54508.1841561,Aguacate
49016850,2310527.48936,1114620678,8947924,33385.9353321,Aguacate
2038623,4286022.44609,3876186992,1550165,62259.0314091,Aguacate
2428404,4211546.52923,1435427764,1740838,37887.0395254,Aguacate
6989617,3902972.9607,1050356692,2699663,32409.2069017,Aguacate
485647952,1102481.33605,372038744,31265884,19288.3058872,Aguacate
1842802,4299974.76356,3742461508,1498398,61175.6610753,Aguacate
1368720,4470929.71765,285948776,1135730,16910.0199882,Aguacate
2000114,4557892.58639,1068115276,1049088,32682.0329233,Aguacate
1058905,4748273.39716,4091256900,613211,63962.9337976,Aguacate
696281,4804123.43665,2150635612,467831,46374.9459515,Aguacate
625937,4806319.52353,2259236282,452983,47531.4241529,Aguacate
2046902,4547061.6988,1014165800,1073012,31845.9699177,Aguacate
1115424,4735703.74163,4143451574,642160,64369.6479251,Aguacate
725566,4797695.55566,2822993042,483280,53131.8458366,Aguacate
651141,4800189.97059,3171059998,467397,56312.1656305,Aguacate
2136187,4525677.37339,1546794076,1119969,39329.3030195,Aguacate
1284647,4694649.20792,2265652964,734371,47598.875659,Aguacate
891602,4751026.97828,4004044446,587596,63277.5192782,Aguacate
856845,4733480.91176,608834810,612663,24674.5782132,Aguacate
2288149,4489532.44065,76321186,1199577,8736.19974588,Aguacate
1910831,4546198.93512,2464824952,1066471,49647.0034544,Aguacate
97860462,1887308.22922,518449002,13024528,22769.4752245,Aguacate
2027052,4354375.65883,2278111752,1428776,47729.5689484,Aguacate
2537202,4431173.03696,644943442,1328788,25395.7366895,Aguacate
6743682,3852322.387,2319857340,2774454,48164.8973839,Aguacate
1059412,4623738.31209,2660856632,828976,51583.4918554,Aguacate
817221,4705011.75882,1922705964,653709,43848.6711771,Aguacate
2960497,4336131.51704,737106206,1541337,27149.6999247,Aguacate
184481879,1339738.07146,3513603948,19493475,59275.6606711,Aguacate
987162,4650985.70226,2210837064,771756,47019.5391726,Aguacate
837156,4699151.92941,2127779464,666796,46127.8599547,Aguacate
3713365,4183479.21356,2009509050,1890481,44827.5478919,Aguacate
36137703,2305184.85856,1421291140,8452477,37700.0151194,Aguacate
1933748,4302158.7738,3004517998,1507698,54813.4837244,Aguacate
2071637,4263542.88545,4120415660,1596359,64190.4639335,Aguacate
5155360,3941636.36728,2464590350,2469536,49644.6406977,Aguacate
416129681,1023687.4774,195607986,31030751,13985.9924925,Aguacate
1767854,4316318.94921,614860978,1458868,24796.3904228,Aguacate
1267326,4505697.1852,3734187658,1060744,61107.9999509,Aguacate
2533712,4459583.82228,1877430708,1292400,43329.328497,Aguacate
1352864,4675179.20666,2800613608,782002,52920.8239543,Aguacate
898161,4735931.24118,2134983380,615075,46205.8803617,Aguacate
802781,4739708.22941,3901914150,593477,62465.3035693,Aguacate
2593853,4446926.01707,1002239664,1321721,31658.1689932,Aguacate
1416153,4660279.63619,3569022192,816045,59741.2938594,Aguacate
929796,4728147.95294,1454544508,633202,38138.4911605,Aguacate
829540,4732360.28235,3809906532,610178,61724.4403134,Aguacate
2709042,4423577.68572,4279096132,1376390,65414.8005577,Aguacate
1612138,4612627.30548,697997078,923984,26419.6343275,Aguacate
1108464,4675212.581,543605316,750208,23315.3450757,Aguacate
1053737,4655090.86471,4015386852,776215,63367.0801915,Aguacate
2907283,4384043.50822,1393353718,1469275,37327.6535293,Aguacate
2363049,4448762.62228,1778441306,1304331,42171.5698783,Aguacate
130579387,1931824.89392,1833648134,14352471,42821.1178509,Aguacate
2504328,4223730.22797,3239966218,1729384,56920.7011376,Aguacate
3246111,4319046.93632,2277680460,1623373,47725.0506548,Aguacate
8716146,3709716.49725,1255347344,3287918,35430.8812196,Aguacate
1283429,4544292.95882,824932422,998859,28721.6368266,Aguacate
1015834,4626353.87059,847819780,817910,29117.3450026,Aguacate
3836350,4214837.8954,3095399474,1875046,55636.3143459,Aguacate
251862899,1366432.62735,2577145572,21648227,50765.5943726,Aguacate
1199517,4577258.23846,1337087464,929879,36566.2065848,Aguacate
1037871,4621140.40588,1138378368,830259,33739.8631888,Aguacate
4919555,4049606.35984,3732655710,2288023,61095.4639069,Aguacate
47703294,2205559.27549,3849314620,9626198,62042.8450347,Aguacate
2325237,4204001.80535,3544372768,1735525,59534.6350287,Aguacate
2651728,4130589.95107,1795148774,1913920,42369.1960509,Aguacate
7056624,3793969.2125,3826667894,2970880,61860.0670384,Aguacate
516751057,1135254.66076,1741812562,32896399,41735.0279981,Aguacate
2129806,4218203.46529,3378342464,1682346,58123.5104239,Aguacate
1562443,4400228.77692,3335206514,1285847,57751.246861,Aguacate
2024852,4453430.65604,3058082910,1245218,55299.9358951,Aguacate
1085208,4683361.84809,774135010,730310,27823.2817978,Aguacate
721272,4756409.85882,4173827506,551894,64605.1662485,Aguacate
655524,4762753.2,4286313372,530532,65469.942508,Aguacate
2074710,4440298.13685,3261318770,1274248,57107.9571513,Aguacate
1144374,4666686.98752,3830255004,767324,61889.0539918,Aguacate
753368,4747326.16471,64951630,572364,8059.25740996,Aguacate
681840,4754619.6,917858232,548474,30296.1752041,Aguacate
2170735,4415203.67958,724675348,1329823,26919.7947243,Aguacate
1327676,4614089.68215,3492508988,883106,59097.4533123,Aguacate
936841,4687990.69095,1097986548,701427,33135.8800698,Aguacate
906992,4671970.68235,2814719962,723732,53053.934463,Aguacate
2334926,4373174.23106,1317613140,1423292,36298.9413069,Aguacate
2027705,4430723.96375,2597265118,1292071,50963.3703556,Aguacate
133417352,1784793.46856,3400175334,15521990,58311.0224057,Aguacate
2252163,4209755.84652,1430936146,1714853,37827.7166374,Aguacate
2611604,4305418.48868,1055991820,1575338,32496.0277573,Aguacate
7852153,3613296.6055,3484782880,3378781,59032.0496002,Aguacate
1162563,4543064.73529,2589409276,981097,50886.2385719,Aguacate
875072,4647066.8,1492767462,759934,38636.3489735,Aguacate
3087239,4197055.66469,3676791830,1822135,60636.5552287,Aguacate
246099607,1266273.51336,1166331870,22975019,34151.6012802,Aguacate
1060048,4581981.36471,2854595716,899120,53428.4167461,Aguacate
892062,4641977.4,1241459732,771248,35234.3544286,Aguacate
3952101,4024405.39121,833759570,2226525,28874.8951513,Aguacate
45548008,2050061.08011,2269303712,10044248,47637.2093221,Aguacate
2104935,4177362.06908,1592423730,1746791,39905.1842497,Aguacate
2282316,4135309.86708,3512545754,1846554,59266.7339576,Aguacate
5660747,3756029.43518,511373636,2894501,22613.5719425,Aguacate
528098282,1066215.35889,3140741888,35266046,56042.3222931,Aguacate
1912017,4207802.46109,1926431872,1664725,43891.1365995,Aguacate
1365075,4425153.08824,2836338150,1211451,53257.2826006,Aguacate
1923236,4517673.37014,2858355126,1121490,53463.5869167,Aguacate
1083014,4709983.43214,327365470,685484,18093.2437667,Aguacate
741417,4766820.3,2407686490,537953,49068.1820531,Aguacate
666842,4771231.4,948607692,518288,30799.475515,Aguacate
1968297,4506831.5162,4243295660,1145739,65140.5838168,Aguacate
1140385,4696355.68564,2811913152,716809,53027.4754443,Aguacate
772953,4759609.71176,1126373926,555165,33561.4946926,Aguacate
691992,4764607.2,13865056,533520,3723.58107203,Aguacate
2054647,4485769.59853,3534848840,1192803,59454.5947762,Aguacate
1312804,4653309.37433,3792839458,814064,61586.0329783,Aguacate
944369,4709834.72896,1264298502,665915,35556.9754338,Aguacate
897631,4695071.81765,1541398904,683601,39260.6533822,Aguacate
